,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Destination Country,IATA_y,ICAO_y,destination_latitude,destination_longitude,Destination Altitude,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent,Routes
22480,AZ,596,MCO,3878,ATL,3682,Y,0.0,757 76W M88,3878.0,Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,59
22483,KL,3090,MCO,3878,ATL,3682,Y,0.0,757 739,3878.0,Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,59
22484,VS,5347,MCO,3878,ATL,3682,Y,0.0,76W 757 739,3878.0,Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,59
22488,AF,137,PBI,3722,ATL,3682,Y,0.0,M90 757,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22489,AS,439,PBI,3722,ATL,3682,Y,0.0,M90 757 M88,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22490,AZ,596,PBI,3722,ATL,3682,Y,0.0,757 M90,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22492,FL,1316,PBI,3722,ATL,3682,Y,0.0,73W 733,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22493,KL,3090,PBI,3722,ATL,3682,Y,0.0,M90 757,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22494,VS,5347,PBI,3722,ATL,3682,Y,0.0,757 M90,3722.0,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,13
22497,AF,137,PNS,3564,ATL,3682,Y,0.0,M90,3564.0,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.47340012,-87.18659973,121.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,11
22498,AS,439,PNS,3564,ATL,3682,Y,0.0,M90 717,3564.0,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.47340012,-87.18659973,121.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,11
22500,KL,3090,PNS,3564,ATL,3682,Y,0.0,M90,3564.0,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.47340012,-87.18659973,121.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,11
22501,VS,5347,PNS,3564,ATL,3682,Y,0.0,M90,3564.0,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.47340012,-87.18659973,121.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,11
22502,AF,137,RSW,3793,ATL,3682,Y,0.0,M90 757 M88,3793.0,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,12
22503,AS,439,RSW,3793,ATL,3682,Y,0.0,M90 757 M88,3793.0,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,12
22504,AZ,596,RSW,3793,ATL,3682,Y,0.0,M90,3793.0,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,12
22507,KL,3090,RSW,3793,ATL,3682,Y,0.0,M90 M88,3793.0,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,12
22508,VS,5347,RSW,3793,ATL,3682,Y,0.0,M90 757 M88,3793.0,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,12
22510,AF,137,TLH,3698,ATL,3682,Y,0.0,319 M88 CRJ 717,3698.0,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.39649963,-84.35030365,81.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,9
22512,KL,3090,TLH,3698,ATL,3682,Y,0.0,319 M88 CRJ 717,3698.0,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.39649963,-84.35030365,81.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,9
22513,AF,137,TPA,3646,ATL,3682,Y,0.0,757 739,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,39
22514,AM,321,TPA,3646,ATL,3682,Y,0.0,757,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,39
22515,AZ,596,TPA,3646,ATL,3682,Y,0.0,757,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,39
22518,KL,3090,TPA,3646,ATL,3682,Y,0.0,757 739,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,39
22519,VS,5347,TPA,3646,ATL,3682,Y,0.0,757 739,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,39
22529,WN,4547,AUA,2895,ATL,3682,Y,0.0,73G,2895.0,Queen Beatrix International Airport,Oranjestad,Aruba,AUA,TNCA,12.5014,-70.015198,60.0,-4,U,America/Aruba,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,1
22535,AF,137,LAS,3877,ATL,3682,Y,0.0,739 738 757,3877.0,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,36
22536,AZ,596,LAS,3877,ATL,3682,Y,0.0,757,3877.0,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,36
22539,KL,3090,LAS,3877,ATL,3682,Y,0.0,757,3877.0,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,36
22540,VS,5347,LAS,3877,ATL,3682,Y,0.0,739 757 738,3877.0,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,36
22542,AF,137,LAX,3484,ATL,3682,Y,0.0,763 757 76W,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22543,AS,439,LAX,3484,ATL,3682,Y,0.0,763 757 73H 76W,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22544,CI,1756,LAX,3484,ATL,3682,Y,0.0,757 73H 76W,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22547,KL,3090,LAX,3484,ATL,3682,Y,0.0,757,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22548,VA,5360,LAX,3484,ATL,3682,Y,0.0,763 757 73H 76W,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22549,VS,5347,LAX,3484,ATL,3682,Y,0.0,763 757,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,159
22553,AF,137,DFW,3670,ATL,3682,Y,0.0,M88 319,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22554,AZ,596,DFW,3670,ATL,3682,Y,0.0,M88,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22555,BA,1355,DFW,3670,ATL,3682,Y,0.0,M80 M83,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22557,KL,3090,DFW,3670,ATL,3682,Y,0.0,M88 319,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22559,QF,4089,DFW,3670,ATL,3682,Y,0.0,M83 M80 319,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22560,US,5265,DFW,3670,ATL,3682,Y,0.0,M83 M80 319,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22561,VS,5347,DFW,3670,ATL,3682,Y,0.0,M88 319,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,124
22563,AF,137,JFK,3797,ATL,3682,Y,0.0,319 738 752,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22564,AM,321,JFK,3797,ATL,3682,Y,0.0,752 319 757 738,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22565,AZ,596,JFK,3797,ATL,3682,Y,0.0,752 319 M88 738,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22567,KL,3090,JFK,3797,ATL,3682,Y,0.0,319 738 752 M88,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22568,SU,130,JFK,3797,ATL,3682,Y,0.0,752 319 738 757 M88,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22569,VS,5347,JFK,3797,ATL,3682,Y,0.0,752 319 738 757 M88,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,53
22571,AF,137,MIA,3576,ATL,3682,Y,0.0,M88 757 M90 73H,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22572,AM,321,MIA,3576,ATL,3682,Y,0.0,M88 M90,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22573,AS,439,MIA,3576,ATL,3682,Y,0.0,M88 757 M90 73H,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22574,AZ,596,MIA,3576,ATL,3682,Y,0.0,M88 M90,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22575,BA,1355,MIA,3576,ATL,3682,Y,0.0,ER4 738,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22577,IB,2822,MIA,3576,ATL,3682,Y,0.0,ER4 738,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22578,KL,3090,MIA,3576,ATL,3682,Y,0.0,757 M88 M90,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
22579,US,5265,MIA,3576,ATL,3682,Y,0.0,ERD 738 ER4,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,55
